id,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
517,X2019.48,49,16,2019,29.2237602,16.96202966,0.358072289,34.20542888,64.17817804,16.96202966,17.73340762,16.91263173,17.63543765,19.66584693,21.33368207,20.96505628,20.73996047,21.41469725,21.71810209,0.358072289,0.025542169,0.003855422,0,4.778313253,28.68722892,58.16144578,41.55277108,17.10674699,20.66240964,29.2237602,30.75086032,30.76003839,30.60830043,31.1705733,30.66125006,28.43824469,30.31733442,32.08305259,31.54379706,34.20542888,35.26776938,35.48163403,37.39036329,43.69747129,50.06196825,55.07151225,41.88226369,45.7196388,46.27812845,64.17817804,67.90447311,65.79765993,69.54126614,75.17084896,82.31990149,87.29226702,79.49932948,77.48707371,82.42758874
518,X2019.49,50,0,2019,29.40183382,16.87031101,0.801204819,34.76084797,70.11321292,16.87031101,16.96202966,17.73340762,16.91263173,17.63543765,19.66584693,21.33368207,20.96505628,20.73996047,21.41469725,0.801204819,0.358072289,0.025542169,0.003855422,0,4.778313253,28.68722892,58.16144578,41.55277108,17.10674699,29.40183382,29.2237602,30.75086032,30.76003839,30.60830043,31.1705733,30.66125006,28.43824469,30.31733442,32.08305259,34.76084797,34.20542888,35.26776938,35.48163403,37.39036329,43.69747129,50.06196825,55.07151225,41.88226369,45.7196388,70.11321292,64.17817804,67.90447311,65.79765993,69.54126614,75.17084896,82.31990149,87.29226702,79.49932948,77.48707371
519,X2019.50,51,34,2019,28.9260495,16.371643,0.001445783,33.34461513,69.29474733,16.371643,16.87031101,16.96202966,17.73340762,16.91263173,17.63543765,19.66584693,21.33368207,20.96505628,20.73996047,0.001445783,0.801204819,0.358072289,0.025542169,0.003855422,0,4.778313253,28.68722892,58.16144578,41.55277108,28.9260495,29.40183382,29.2237602,30.75086032,30.76003839,30.60830043,31.1705733,30.66125006,28.43824469,30.31733442,33.34461513,34.76084797,34.20542888,35.26776938,35.48163403,37.39036329,43.69747129,50.06196825,55.07151225,41.88226369,69.29474733,70.11321292,64.17817804,67.90447311,65.79765993,69.54126614,75.17084896,82.31990149,87.29226702,79.49932948
520,X2019.51,52,0,2019,27.46515193,15.65759243,0.976385542,31.41913747,66.36539361,15.65759243,16.371643,16.87031101,16.96202966,17.73340762,16.91263173,17.63543765,19.66584693,21.33368207,20.96505628,0.976385542,0.001445783,0.801204819,0.358072289,0.025542169,0.003855422,0,4.778313253,28.68722892,58.16144578,27.46515193,28.9260495,29.40183382,29.2237602,30.75086032,30.76003839,30.60830043,31.1705733,30.66125006,28.43824469,31.41913747,33.34461513,34.76084797,34.20542888,35.26776938,35.48163403,37.39036329,43.69747129,50.06196825,55.07151225,66.36539361,69.29474733,70.11321292,64.17817804,67.90447311,65.79765993,69.54126614,75.17084896,82.31990149,87.29226702
521,X2020,1,0,2020,27.06011229,14.55181294,6.015180723,33.27938624,73.15060428,14.55181294,15.65759243,16.371643,16.87031101,16.96202966,17.73340762,16.91263173,17.63543765,19.66584693,21.33368207,6.015180723,0.976385542,0.001445783,0.801204819,0.358072289,0.025542169,0.003855422,0,4.778313253,28.68722892,27.06011229,27.46515193,28.9260495,29.40183382,29.2237602,30.75086032,30.76003839,30.60830043,31.1705733,30.66125006,33.27938624,31.41913747,33.34461513,34.76084797,34.20542888,35.26776938,35.48163403,37.39036329,43.69747129,50.06196825,73.15060428,66.36539361,69.29474733,70.11321292,64.17817804,67.90447311,65.79765993,69.54126614,75.17084896,82.31990149
522,X2020.1,2,8,2020,27.92911815,14.53870267,2.126506024,31.2918578,67.07397654,14.53870267,14.55181294,15.65759243,16.371643,16.87031101,16.96202966,17.73340762,16.91263173,17.63543765,19.66584693,2.126506024,6.015180723,0.976385542,0.001445783,0.801204819,0.358072289,0.025542169,0.003855422,0,4.778313253,27.92911815,27.06011229,27.46515193,28.9260495,29.40183382,29.2237602,30.75086032,30.76003839,30.60830043,31.1705733,31.2918578,33.27938624,31.41913747,33.34461513,34.76084797,34.20542888,35.26776938,35.48163403,37.39036329,43.69747129,67.07397654,73.15060428,66.36539361,69.29474733,70.11321292,64.17817804,67.90447311,65.79765993,69.54126614,75.17084896
523,X2020.2,3,0,2020,28.37409159,14.41361207,0,28.38553779,66.73335366,14.41361207,14.53870267,14.55181294,15.65759243,16.371643,16.87031101,16.96202966,17.73340762,16.91263173,17.63543765,0,2.126506024,6.015180723,0.976385542,0.001445783,0.801204819,0.358072289,0.025542169,0.003855422,0,28.37409159,27.92911815,27.06011229,27.46515193,28.9260495,29.40183382,29.2237602,30.75086032,30.76003839,30.60830043,28.38553779,31.2918578,33.27938624,31.41913747,33.34461513,34.76084797,34.20542888,35.26776938,35.48163403,37.39036329,66.73335366,67.07397654,73.15060428,66.36539361,69.29474733,70.11321292,64.17817804,67.90447311,65.79765993,69.54126614
524,X2020.3,4,2,2020,30.67998309,15.87164813,0.026746988,28.24019444,61.24948163,15.87164813,14.41361207,14.53870267,14.55181294,15.65759243,16.371643,16.87031101,16.96202966,17.73340762,16.91263173,0.026746988,0,2.126506024,6.015180723,0.976385542,0.001445783,0.801204819,0.358072289,0.025542169,0.003855422,30.67998309,28.37409159,27.92911815,27.06011229,27.46515193,28.9260495,29.40183382,29.2237602,30.75086032,30.76003839,28.24019444,28.38553779,31.2918578,33.27938624,31.41913747,33.34461513,34.76084797,34.20542888,35.26776938,35.48163403,61.24948163,66.73335366,67.07397654,73.15060428,66.36539361,69.29474733,70.11321292,64.17817804,67.90447311,65.79765993
525,X2020.4,5,12,2020,28.8641422,14.58918142,0.269638554,25.05251035,60.68146969,14.58918142,15.87164813,14.41361207,14.53870267,14.55181294,15.65759243,16.371643,16.87031101,16.96202966,17.73340762,0.269638554,0.026746988,0,2.126506024,6.015180723,0.976385542,0.001445783,0.801204819,0.358072289,0.025542169,28.8641422,30.67998309,28.37409159,27.92911815,27.06011229,27.46515193,28.9260495,29.40183382,29.2237602,30.75086032,25.05251035,28.24019444,28.38553779,31.2918578,33.27938624,31.41913747,33.34461513,34.76084797,34.20542888,35.26776938,60.68146969,61.24948163,66.73335366,67.07397654,73.15060428,66.36539361,69.29474733,70.11321292,64.17817804,67.90447311
526,X2020.5,6,0,2020,28.85016987,15.40417191,1.458072289,26.84340844,65.77414546,15.40417191,14.58918142,15.87164813,14.41361207,14.53870267,14.55181294,15.65759243,16.371643,16.87031101,16.96202966,1.458072289,0.269638554,0.026746988,0,2.126506024,6.015180723,0.976385542,0.001445783,0.801204819,0.358072289,28.85016987,28.8641422,30.67998309,28.37409159,27.92911815,27.06011229,27.46515193,28.9260495,29.40183382,29.2237602,26.84340844,25.05251035,28.24019444,28.38553779,31.2918578,33.27938624,31.41913747,33.34461513,34.76084797,34.20542888,65.77414546,60.68146969,61.24948163,66.73335366,67.07397654,73.15060428,66.36539361,69.29474733,70.11321292,64.17817804
527,X2020.6,7,19,2020,32.3387063,16.26511643,0,24.44901476,49.44380587,16.26511643,15.40417191,14.58918142,15.87164813,14.41361207,14.53870267,14.55181294,15.65759243,16.371643,16.87031101,0,1.458072289,0.269638554,0.026746988,0,2.126506024,6.015180723,0.976385542,0.001445783,0.801204819,32.3387063,28.85016987,28.8641422,30.67998309,28.37409159,27.92911815,27.06011229,27.46515193,28.9260495,29.40183382,24.44901476,26.84340844,25.05251035,28.24019444,28.38553779,31.2918578,33.27938624,31.41913747,33.34461513,34.76084797,49.44380587,65.77414546,60.68146969,61.24948163,66.73335366,67.07397654,73.15060428,66.36539361,69.29474733,70.11321292
528,X2020.7,8,0,2020,33.24447294,17.5561802,0.240240964,23.94002521,45.85779536,17.5561802,16.26511643,15.40417191,14.58918142,15.87164813,14.41361207,14.53870267,14.55181294,15.65759243,16.371643,0.240240964,0,1.458072289,0.269638554,0.026746988,0,2.126506024,6.015180723,0.976385542,0.001445783,33.24447294,32.3387063,28.85016987,28.8641422,30.67998309,28.37409159,27.92911815,27.06011229,27.46515193,28.9260495,23.94002521,24.44901476,26.84340844,25.05251035,28.24019444,28.38553779,31.2918578,33.27938624,31.41913747,33.34461513,45.85779536,49.44380587,65.77414546,60.68146969,61.24948163,66.73335366,67.07397654,73.15060428,66.36539361,69.29474733
529,X2020.8,9,0,2020,32.99383458,16.94100465,1.165301205,24.40867371,44.58246216,16.94100465,17.5561802,16.26511643,15.40417191,14.58918142,15.87164813,14.41361207,14.53870267,14.55181294,15.65759243,1.165301205,0.240240964,0,1.458072289,0.269638554,0.026746988,0,2.126506024,6.015180723,0.976385542,32.99383458,33.24447294,32.3387063,28.85016987,28.8641422,30.67998309,28.37409159,27.92911815,27.06011229,27.46515193,24.40867371,23.94002521,24.44901476,26.84340844,25.05251035,28.24019444,28.38553779,31.2918578,33.27938624,31.41913747,44.58246216,45.85779536,49.44380587,65.77414546,60.68146969,61.24948163,66.73335366,67.07397654,73.15060428,66.36539361
530,X2020.9,10,0,2020,32.16062405,17.85817913,1.417831325,21.64788435,53.56711105,17.85817913,16.94100465,17.5561802,16.26511643,15.40417191,14.58918142,15.87164813,14.41361207,14.53870267,14.55181294,1.417831325,1.165301205,0.240240964,0,1.458072289,0.269638554,0.026746988,0,2.126506024,6.015180723,32.16062405,32.99383458,33.24447294,32.3387063,28.85016987,28.8641422,30.67998309,28.37409159,27.92911815,27.06011229,21.64788435,24.40867371,23.94002521,24.44901476,26.84340844,25.05251035,28.24019444,28.38553779,31.2918578,33.27938624,53.56711105,44.58246216,45.85779536,49.44380587,65.77414546,60.68146969,61.24948163,66.73335366,67.07397654,73.15060428
531,X2020.10,11,0,2020,33.29501034,18.53299404,1.459036145,20.98915151,48.60704293,18.53299404,17.85817913,16.94100465,17.5561802,16.26511643,15.40417191,14.58918142,15.87164813,14.41361207,14.53870267,1.459036145,1.417831325,1.165301205,0.240240964,0,1.458072289,0.269638554,0.026746988,0,2.126506024,33.29501034,32.16062405,32.99383458,33.24447294,32.3387063,28.85016987,28.8641422,30.67998309,28.37409159,27.92911815,20.98915151,21.64788435,24.40867371,23.94002521,24.44901476,26.84340844,25.05251035,28.24019444,28.38553779,31.2918578,48.60704293,53.56711105,44.58246216,45.85779536,49.44380587,65.77414546,60.68146969,61.24948163,66.73335366,67.07397654
532,X2020.11,12,0,2020,35.25155211,19.63594518,2.898072289,21.19599123,46.13158887,19.63594518,18.53299404,17.85817913,16.94100465,17.5561802,16.26511643,15.40417191,14.58918142,15.87164813,14.41361207,2.898072289,1.459036145,1.417831325,1.165301205,0.240240964,0,1.458072289,0.269638554,0.026746988,0,35.25155211,33.29501034,32.16062405,32.99383458,33.24447294,32.3387063,28.85016987,28.8641422,30.67998309,28.37409159,21.19599123,20.98915151,21.64788435,24.40867371,23.94002521,24.44901476,26.84340844,25.05251035,28.24019444,28.38553779,46.13158887,48.60704293,53.56711105,44.58246216,45.85779536,49.44380587,65.77414546,60.68146969,61.24948163,66.73335366
533,X2020.12,13,0,2020,35.65865729,21.39962496,8.785060241,25.0135831,56.13528041,21.39962496,19.63594518,18.53299404,17.85817913,16.94100465,17.5561802,16.26511643,15.40417191,14.58918142,15.87164813,8.785060241,2.898072289,1.459036145,1.417831325,1.165301205,0.240240964,0,1.458072289,0.269638554,0.026746988,35.65865729,35.25155211,33.29501034,32.16062405,32.99383458,33.24447294,32.3387063,28.85016987,28.8641422,30.67998309,25.0135831,21.19599123,20.98915151,21.64788435,24.40867371,23.94002521,24.44901476,26.84340844,25.05251035,28.24019444,56.13528041,46.13158887,48.60704293,53.56711105,44.58246216,45.85779536,49.44380587,65.77414546,60.68146969,61.24948163
534,X2020.13,14,0,2020,37.51206743,22.05077563,1.041686747,19.20296244,45.40466322,22.05077563,21.39962496,19.63594518,18.53299404,17.85817913,16.94100465,17.5561802,16.26511643,15.40417191,14.58918142,1.041686747,8.785060241,2.898072289,1.459036145,1.417831325,1.165301205,0.240240964,0,1.458072289,0.269638554,37.51206743,35.65865729,35.25155211,33.29501034,32.16062405,32.99383458,33.24447294,32.3387063,28.85016987,28.8641422,19.20296244,25.0135831,21.19599123,20.98915151,21.64788435,24.40867371,23.94002521,24.44901476,26.84340844,25.05251035,45.40466322,56.13528041,46.13158887,48.60704293,53.56711105,44.58246216,45.85779536,49.44380587,65.77414546,60.68146969
535,X2020.14,15,0,2020,38.51861855,22.505722,0.912771084,17.598245,39.61654397,22.505722,22.05077563,21.39962496,19.63594518,18.53299404,17.85817913,16.94100465,17.5561802,16.26511643,15.40417191,0.912771084,1.041686747,8.785060241,2.898072289,1.459036145,1.417831325,1.165301205,0.240240964,0,1.458072289,38.51861855,37.51206743,35.65865729,35.25155211,33.29501034,32.16062405,32.99383458,33.24447294,32.3387063,28.85016987,17.598245,19.20296244,25.0135831,21.19599123,20.98915151,21.64788435,24.40867371,23.94002521,24.44901476,26.84340844,39.61654397,45.40466322,56.13528041,46.13158887,48.60704293,53.56711105,44.58246216,45.85779536,49.44380587,65.77414546
536,X2020.15,16,0,2020,38.96394508,24.04062757,3.940963855,19.05489633,41.2436372,24.04062757,22.505722,22.05077563,21.39962496,19.63594518,18.53299404,17.85817913,16.94100465,17.5561802,16.26511643,3.940963855,0.912771084,1.041686747,8.785060241,2.898072289,1.459036145,1.417831325,1.165301205,0.240240964,0,38.96394508,38.51861855,37.51206743,35.65865729,35.25155211,33.29501034,32.16062405,32.99383458,33.24447294,32.3387063,19.05489633,17.598245,19.20296244,25.0135831,21.19599123,20.98915151,21.64788435,24.40867371,23.94002521,24.44901476,41.2436372,39.61654397,45.40466322,56.13528041,46.13158887,48.60704293,53.56711105,44.58246216,45.85779536,49.44380587
537,X2020.16,17,4,2020,38.64910129,23.93616716,0.328433735,16.82944456,41.42268918,23.93616716,24.04062757,22.505722,22.05077563,21.39962496,19.63594518,18.53299404,17.85817913,16.94100465,17.5561802,0.328433735,3.940963855,0.912771084,1.041686747,8.785060241,2.898072289,1.459036145,1.417831325,1.165301205,0.240240964,38.64910129,38.96394508,38.51861855,37.51206743,35.65865729,35.25155211,33.29501034,32.16062405,32.99383458,33.24447294,16.82944456,19.05489633,17.598245,19.20296244,25.0135831,21.19599123,20.98915151,21.64788435,24.40867371,23.94002521,41.42268918,41.2436372,39.61654397,45.40466322,56.13528041,46.13158887,48.60704293,53.56711105,44.58246216,45.85779536
538,X2020.17,18,0,2020,39.95867404,24.99437957,1.915421687,19.6256053,40.6255921,24.99437957,23.93616716,24.04062757,22.505722,22.05077563,21.39962496,19.63594518,18.53299404,17.85817913,16.94100465,1.915421687,0.328433735,3.940963855,0.912771084,1.041686747,8.785060241,2.898072289,1.459036145,1.417831325,1.165301205,39.95867404,38.64910129,38.96394508,38.51861855,37.51206743,35.65865729,35.25155211,33.29501034,32.16062405,32.99383458,19.6256053,16.82944456,19.05489633,17.598245,19.20296244,25.0135831,21.19599123,20.98915151,21.64788435,24.40867371,40.6255921,41.42268918,41.2436372,39.61654397,45.40466322,56.13528041,46.13158887,48.60704293,53.56711105,44.58246216
539,X2020.18,19,0,2020,39.57514957,24.84578977,3.753012048,23.71104286,44.26977643,24.84578977,24.99437957,23.93616716,24.04062757,22.505722,22.05077563,21.39962496,19.63594518,18.53299404,17.85817913,3.753012048,1.915421687,0.328433735,3.940963855,0.912771084,1.041686747,8.785060241,2.898072289,1.459036145,1.417831325,39.57514957,39.95867404,38.64910129,38.96394508,38.51861855,37.51206743,35.65865729,35.25155211,33.29501034,32.16062405,23.71104286,19.6256053,16.82944456,19.05489633,17.598245,19.20296244,25.0135831,21.19599123,20.98915151,21.64788435,44.26977643,40.6255921,41.42268918,41.2436372,39.61654397,45.40466322,56.13528041,46.13158887,48.60704293,53.56711105
540,X2020.19,20,0,2020,38.97338538,25.54604978,6.198795181,27.38479658,49.02993547,25.54604978,24.84578977,24.99437957,23.93616716,24.04062757,22.505722,22.05077563,21.39962496,19.63594518,18.53299404,6.198795181,3.753012048,1.915421687,0.328433735,3.940963855,0.912771084,1.041686747,8.785060241,2.898072289,1.459036145,38.97338538,39.57514957,39.95867404,38.64910129,38.96394508,38.51861855,37.51206743,35.65865729,35.25155211,33.29501034,27.38479658,23.71104286,19.6256053,16.82944456,19.05489633,17.598245,19.20296244,25.0135831,21.19599123,20.98915151,49.02993547,44.26977643,40.6255921,41.42268918,41.2436372,39.61654397,45.40466322,56.13528041,46.13158887,48.60704293
541,X2020.20,21,11,2020,41.11987349,25.94595628,0.255421687,22.28736145,36.4264761,25.94595628,25.54604978,24.84578977,24.99437957,23.93616716,24.04062757,22.505722,22.05077563,21.39962496,19.63594518,0.255421687,6.198795181,3.753012048,1.915421687,0.328433735,3.940963855,0.912771084,1.041686747,8.785060241,2.898072289,41.11987349,38.97338538,39.57514957,39.95867404,38.64910129,38.96394508,38.51861855,37.51206743,35.65865729,35.25155211,22.28736145,27.38479658,23.71104286,19.6256053,16.82944456,19.05489633,17.598245,19.20296244,25.0135831,21.19599123,36.4264761,49.02993547,44.26977643,40.6255921,41.42268918,41.2436372,39.61654397,45.40466322,56.13528041,46.13158887
542,X2020.21,22,11,2020,38.0652081,25.67144187,11.44795181,33.57794723,52.43153991,25.67144187,25.94595628,25.54604978,24.84578977,24.99437957,23.93616716,24.04062757,22.505722,22.05077563,21.39962496,11.44795181,0.255421687,6.198795181,3.753012048,1.915421687,0.328433735,3.940963855,0.912771084,1.041686747,8.785060241,38.0652081,41.11987349,38.97338538,39.57514957,39.95867404,38.64910129,38.96394508,38.51861855,37.51206743,35.65865729,33.57794723,22.28736145,27.38479658,23.71104286,19.6256053,16.82944456,19.05489633,17.598245,19.20296244,25.0135831,52.43153991,36.4264761,49.02993547,44.26977643,40.6255921,41.42268918,41.2436372,39.61654397,45.40466322,56.13528041
543,X2020.22,23,0,2020,33.51144667,23.02085937,54.70722892,54.0730837,71.47346275,23.02085937,25.67144187,25.94595628,25.54604978,24.84578977,24.99437957,23.93616716,24.04062757,22.505722,22.05077563,54.70722892,11.44795181,0.255421687,6.198795181,3.753012048,1.915421687,0.328433735,3.940963855,0.912771084,1.041686747,33.51144667,38.0652081,41.11987349,38.97338538,39.57514957,39.95867404,38.64910129,38.96394508,38.51861855,37.51206743,54.0730837,33.57794723,22.28736145,27.38479658,23.71104286,19.6256053,16.82944456,19.05489633,17.598245,19.20296244,71.47346275,52.43153991,36.4264761,49.02993547,44.26977643,40.6255921,41.42268918,41.2436372,39.61654397,45.40466322
544,X2020.23,24,0,2020,33.13119605,23.56510999,75.24,63.64363181,81.08803301,23.56510999,23.02085937,25.67144187,25.94595628,25.54604978,24.84578977,24.99437957,23.93616716,24.04062757,22.505722,75.24,54.70722892,11.44795181,0.255421687,6.198795181,3.753012048,1.915421687,0.328433735,3.940963855,0.912771084,33.13119605,33.51144667,38.0652081,41.11987349,38.97338538,39.57514957,39.95867404,38.64910129,38.96394508,38.51861855,63.64363181,54.0730837,33.57794723,22.28736145,27.38479658,23.71104286,19.6256053,16.82944456,19.05489633,17.598245,81.08803301,71.47346275,52.43153991,36.4264761,49.02993547,44.26977643,40.6255921,41.42268918,41.2436372,39.61654397
